transaction_id,player_id,transaction_date,currency_type,bundle_tier,amount_usd,quantity_received,spend_segment,market,platform,experiment_group,install_date
3165,25796,2024-08-14,coin,large,349.99,150000,Dolphin,US,iOS,Control,2024-08-05
3166,26689,2024-08-14,coin,medium,79.99,30000,Whale,US,iOS,Treatment,2024-08-04
3167,26689,2024-08-14,royal_token,value,99.99,2000,Whale,US,iOS,Treatment,2024-08-04
3168,26734,2024-08-14,coin,large,349.99,150000,Dolphin,UK,Android,,2024-04-15
3169,28008,2024-08-14,coin,medium,79.99,30000,Whale,Other,iOS,Treatment,2024-07-04
3170,29570,2024-08-14,coin,micro,2.99,1000,Minnow,UK,Android,Treatment,2024-07-21
3171,31897,2024-08-14,coin,large,349.99,150000,Whale,Germany,iOS,Treatment,2024-08-07
3172,33204,2024-08-14,coin,large,349.99,150000,Whale,Other,Android,,2024-06-02
3173,34525,2024-08-14,coin,large,349.99,150000,Dolphin,US,Android,,2024-05-02
3174,35402,2024-08-14,coin,small,29.99,10000,Whale,US,iOS,,2024-04-07
3175,35460,2024-08-14,coin,small,29.99,10000,Whale,US,Android,Control,2024-08-11
3176,35647,2024-08-14,coin,large,349.99,150000,Whale,UK,iOS,Treatment,2024-07-22
3177,36205,2024-08-14,coin,medium,79.99,30000,Whale,US,iOS,Control,2024-08-11
3178,36337,2024-08-14,coin,large,349.99,150000,Whale,Canada,Android,Treatment,2024-08-14
3179,36337,2024-08-14,royal_token,value,99.99,2000,Whale,Canada,Android,Treatment,2024-08-14
3180,36499,2024-08-14,coin,large,349.99,150000,Whale,US,Android,,2024-04-25
3181,36965,2024-08-14,coin,large,349.99,150000,Whale,UK,Android,,2024-05-13
3182,37616,2024-08-14,coin,small,29.99,10000,Dolphin,Other,iOS,,2024-04-13
3183,39344,2024-08-14,coin,small,29.99,10000,Whale,US,iOS,,2024-04-25
3184,40529,2024-08-14,coin,large,349.99,150000,Whale,US,iOS,,2024-06-12
3185,43579,2024-08-14,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-07-27
3186,44705,2024-08-14,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-09
3187,45836,2024-08-14,coin,large,349.99,150000,Whale,US,iOS,,2024-05-20
3188,45931,2024-08-14,coin,medium,79.99,30000,Whale,US,iOS,Control,2024-07-20
3189,46847,2024-08-14,coin,large,349.99,150000,Whale,US,iOS,,2024-04-18
3190,48045,2024-08-14,coin,small,29.99,10000,Whale,US,Android,,2024-04-14
3191,1520,2024-08-15,coin,small,29.99,10000,Dolphin,US,iOS,Control,2024-08-15
3192,2434,2024-08-15,coin,large,349.99,150000,Minnow,Canada,Android,,2024-06-05
3193,3129,2024-08-15,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-06
3194,8446,2024-08-15,coin,large,349.99,150000,Whale,US,Android,Treatment,2024-07-14
3195,8446,2024-08-15,royal_token,value,99.99,2000,Whale,US,Android,Treatment,2024-07-14
3196,8593,2024-08-15,coin,large,349.99,150000,Whale,US,iOS,Control,2024-07-01
3197,11118,2024-08-15,coin,medium,79.99,30000,Whale,US,iOS,,2024-04-23
3198,14853,2024-08-15,coin,small,29.99,10000,Minnow,Germany,iOS,Control,2024-08-12
3199,15437,2024-08-15,coin,large,349.99,150000,Whale,US,Android,Treatment,2024-08-14
3200,15437,2024-08-15,royal_token,value,99.99,2000,Whale,US,Android,Treatment,2024-08-14
3201,19139,2024-08-15,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-01
3202,19481,2024-08-15,coin,small,29.99,10000,Dolphin,UK,iOS,,2024-06-26
3203,19789,2024-08-15,coin,large,349.99,150000,Whale,US,Android,Control,2024-07-01
3204,22813,2024-08-15,coin,large,349.99,150000,Whale,US,iOS,,2024-05-26
3205,23569,2024-08-15,coin,medium,79.99,30000,Dolphin,Australia,iOS,,2024-05-06
3206,23678,2024-08-15,coin,small,29.99,10000,Minnow,US,iOS,Control,2024-07-23
3207,24670,2024-08-15,coin,medium,79.99,30000,Whale,Germany,iOS,,2024-05-12
3208,27001,2024-08-15,coin,micro,2.99,1000,Dolphin,US,iOS,Control,2024-07-15
3209,28517,2024-08-15,coin,medium,79.99,30000,Whale,Other,Android,,2024-05-17
3210,32498,2024-08-15,coin,medium,79.99,30000,Dolphin,UK,iOS,,2024-06-08
3211,33513,2024-08-15,coin,large,349.99,150000,Whale,Canada,Android,,2024-06-08
3212,37189,2024-08-15,coin,small,29.99,10000,Minnow,UK,iOS,,2024-05-31
3213,38259,2024-08-15,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-19
3214,38410,2024-08-15,coin,medium,79.99,30000,Whale,UK,Android,,2024-06-11
3215,39558,2024-08-15,coin,medium,79.99,30000,Whale,Other,iOS,,2024-05-11
3216,40170,2024-08-15,coin,small,29.99,10000,Whale,US,Android,,2024-04-16
3217,40290,2024-08-15,coin,large,349.99,150000,Whale,US,Android,,2024-05-22
3218,40334,2024-08-15,coin,large,349.99,150000,Whale,UK,Android,,2024-05-28
3219,41345,2024-08-15,coin,small,29.99,10000,Minnow,US,iOS,Control,2024-07-19
3220,46847,2024-08-15,coin,large,349.99,150000,Whale,US,iOS,,2024-04-18
3221,47828,2024-08-15,coin,large,349.99,150000,Whale,US,iOS,,2024-05-26
3222,1138,2024-08-16,coin,small,29.99,10000,Minnow,US,Android,,2024-04-21
3223,2255,2024-08-16,coin,large,349.99,150000,Whale,UK,iOS,Control,2024-07-31
3224,2646,2024-08-16,coin,large,349.99,150000,Whale,US,iOS,,2024-04-25
3225,4848,2024-08-16,coin,large,349.99,150000,Dolphin,US,Android,,2024-04-04
3226,5622,2024-08-16,coin,micro,2.99,1000,Minnow,US,iOS,Control,2024-08-04
3227,6151,2024-08-16,coin,large,349.99,150000,Whale,US,iOS,,2024-05-27
3228,6766,2024-08-16,coin,medium,79.99,30000,Whale,US,iOS,,2024-05-29
3229,7629,2024-08-16,coin,large,349.99,150000,Whale,US,Android,,2024-05-24
3230,12266,2024-08-16,coin,small,29.99,10000,Whale,Germany,iOS,,2024-05-13
3231,12277,2024-08-16,coin,micro,2.99,1000,Minnow,Germany,iOS,Control,2024-08-10
3232,12604,2024-08-16,coin,large,349.99,150000,Whale,US,Android,,2024-06-09
3233,13249,2024-08-16,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-07-30
3234,13249,2024-08-16,royal_token,value,99.99,2000,Whale,US,iOS,Treatment,2024-07-30
3235,13255,2024-08-16,coin,large,349.99,150000,Whale,US,iOS,,2024-05-22
3236,14610,2024-08-16,coin,large,349.99,150000,Whale,US,iOS,,2024-04-18
3237,16457,2024-08-16,coin,large,349.99,150000,Whale,US,iOS,,2024-04-20
3238,19029,2024-08-16,coin,large,349.99,150000,Dolphin,US,iOS,,2024-04-28
3239,19495,2024-08-16,coin,large,349.99,150000,Dolphin,Other,iOS,Control,2024-07-14
3240,20712,2024-08-16,coin,large,349.99,150000,Whale,Other,Android,,2024-04-12
3241,24898,2024-08-16,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-12
3242,25262,2024-08-16,royal_token,starter,9.99,100,Dolphin,US,iOS,Treatment,2024-07-04
3243,25428,2024-08-16,coin,large,349.99,150000,Dolphin,Australia,Android,,2024-05-14
3244,26821,2024-08-16,coin,small,29.99,10000,Minnow,Australia,Android,Treatment,2024-08-10
3245,27274,2024-08-16,coin,large,349.99,150000,Whale,UK,Android,,2024-05-07
3246,28100,2024-08-16,coin,large,349.99,150000,Whale,UK,Android,,2024-05-29
3247,28805,2024-08-16,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-16
3248,31169,2024-08-16,coin,large,349.99,150000,Whale,US,Android,,2024-04-07
3249,31556,2024-08-16,coin,micro,2.99,1000,Dolphin,UK,Android,,2024-06-13
3250,32798,2024-08-16,coin,large,349.99,150000,Whale,Other,Android,,2024-05-26
3251,34757,2024-08-16,coin,medium,79.99,30000,Whale,US,iOS,Treatment,2024-07-02
3252,35442,2024-08-16,coin,large,349.99,150000,Whale,US,iOS,,2024-06-02
3253,35720,2024-08-16,coin,medium,79.99,30000,Dolphin,UK,iOS,,2024-06-01
3254,38660,2024-08-16,coin,small,29.99,10000,Minnow,US,iOS,,2024-04-03
3255,39494,2024-08-16,coin,small,29.99,10000,Whale,US,iOS,,2024-06-20
3256,41118,2024-08-16,coin,large,349.99,150000,Whale,UK,iOS,Treatment,2024-07-09
3257,42088,2024-08-16,coin,large,349.99,150000,Dolphin,Other,iOS,,2024-05-07
3258,42848,2024-08-16,coin,small,29.99,10000,Minnow,UK,iOS,Treatment,2024-07-14
3259,43239,2024-08-16,coin,large,349.99,150000,Whale,US,Android,,2024-04-25
3260,44474,2024-08-16,coin,small,29.99,10000,Whale,UK,Android,Control,2024-08-12
3261,44705,2024-08-16,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-09
3262,44957,2024-08-16,coin,large,349.99,150000,Whale,Australia,iOS,Treatment,2024-07-13
3263,45861,2024-08-16,coin,large,349.99,150000,Whale,US,iOS,,2024-06-03
3264,46238,2024-08-16,coin,large,349.99,150000,Whale,UK,Android,,2024-05-27
3265,48853,2024-08-16,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-06-15
3266,49261,2024-08-16,coin,large,349.99,150000,Whale,Other,iOS,Treatment,2024-08-04
3267,3506,2024-08-17,coin,large,349.99,150000,Whale,UK,iOS,,2024-05-15
3268,4026,2024-08-17,coin,medium,79.99,30000,Whale,US,iOS,Treatment,2024-07-16
3269,4026,2024-08-17,royal_token,value,99.99,2000,Whale,US,iOS,Treatment,2024-07-16
3270,4700,2024-08-17,coin,large,349.99,150000,Whale,US,iOS,,2024-05-19
3271,5031,2024-08-17,coin,large,349.99,150000,Whale,US,Android,Control,2024-08-04
3272,5598,2024-08-17,coin,large,349.99,150000,Whale,US,Android,,2024-04-11
3273,5646,2024-08-17,coin,large,349.99,150000,Whale,US,iOS,Control,2024-07-09
3274,8444,2024-08-17,coin,large,349.99,150000,Whale,US,iOS,,2024-06-16
3275,10130,2024-08-17,coin,large,349.99,150000,Whale,US,Android,,2024-05-30
3276,11314,2024-08-17,coin,small,29.99,10000,Minnow,Germany,iOS,,2024-04-18
3277,12292,2024-08-17,coin,medium,79.99,30000,Whale,Canada,Android,Control,2024-07-08
3278,12354,2024-08-17,coin,large,349.99,150000,Whale,Australia,iOS,,2024-04-06
3279,13068,2024-08-17,coin,large,349.99,150000,Whale,Germany,iOS,Control,2024-07-30
3280,14370,2024-08-17,coin,large,349.99,150000,Whale,Canada,Android,Treatment,2024-07-12
3281,14370,2024-08-17,royal_token,standard,39.99,500,Whale,Canada,Android,Treatment,2024-07-12
3282,22613,2024-08-17,coin,large,349.99,150000,Whale,US,Android,,2024-04-30
3283,22753,2024-08-17,coin,small,29.99,10000,Minnow,US,iOS,Treatment,2024-07-03
3284,24297,2024-08-17,coin,large,349.99,150000,Whale,Other,iOS,,2024-06-01
3285,24482,2024-08-17,coin,large,349.99,150000,Whale,US,Android,,2024-06-05
3286,25238,2024-08-17,coin,large,349.99,150000,Whale,Germany,Android,Treatment,2024-08-15
3287,26028,2024-08-17,coin,small,29.99,10000,Minnow,US,iOS,,2024-04-21
3288,28173,2024-08-17,coin,small,29.99,10000,Dolphin,UK,iOS,,2024-05-31
3289,28338,2024-08-17,coin,large,349.99,150000,Whale,US,iOS,Control,2024-07-06
3290,31720,2024-08-17,coin,large,349.99,150000,Whale,US,iOS,,2024-05-16
3291,32006,2024-08-17,coin,large,349.99,150000,Whale,US,Android,,2024-04-24
3292,32544,2024-08-17,coin,medium,79.99,30000,Dolphin,US,Android,,2024-05-20
3293,33874,2024-08-17,coin,large,349.99,150000,Whale,US,Android,Control,2024-07-28
3294,34066,2024-08-17,coin,large,349.99,150000,Whale,US,iOS,,2024-04-29
3295,34556,2024-08-17,coin,small,29.99,10000,Dolphin,Australia,iOS,,2024-05-22
3296,35442,2024-08-17,coin,large,349.99,150000,Whale,US,iOS,,2024-06-02
3297,35933,2024-08-17,coin,small,29.99,10000,Minnow,US,Android,Treatment,2024-07-05
3298,36156,2024-08-17,coin,large,349.99,150000,Whale,US,iOS,,2024-05-19
3299,36595,2024-08-17,coin,medium,79.99,30000,Dolphin,UK,Android,,2024-04-02
3300,36624,2024-08-17,coin,large,349.99,150000,Whale,US,Android,,2024-04-14
3301,38747,2024-08-17,coin,large,349.99,150000,Whale,UK,iOS,,2024-06-02
3302,41118,2024-08-17,coin,large,349.99,150000,Whale,UK,iOS,Treatment,2024-07-09
3303,41118,2024-08-17,royal_token,starter,9.99,100,Whale,UK,iOS,Treatment,2024-07-09
3304,42345,2024-08-17,coin,large,349.99,150000,Whale,US,iOS,,2024-04-23
3305,42470,2024-08-17,coin,large,349.99,150000,Whale,US,iOS,,2024-06-16
3306,44329,2024-08-17,coin,large,349.99,150000,Whale,Australia,iOS,Control,2024-07-23
3307,44451,2024-08-17,coin,large,349.99,150000,Whale,US,iOS,,2024-05-18
3308,45431,2024-08-17,coin,small,29.99,10000,Minnow,Australia,iOS,,2024-05-01
3309,45662,2024-08-17,coin,large,349.99,150000,Whale,Other,Android,,2024-04-20
3310,46641,2024-08-17,coin,medium,79.99,30000,Whale,US,Android,,2024-06-09
3311,47468,2024-08-17,coin,small,29.99,10000,Minnow,US,iOS,Treatment,2024-08-17
3312,47512,2024-08-17,coin,large,349.99,150000,Whale,UK,Android,Control,2024-08-16
3313,48504,2024-08-17,coin,large,349.99,150000,Whale,US,iOS,,2024-05-15
3314,49352,2024-08-17,coin,large,349.99,150000,Whale,US,iOS,,2024-04-09
3315,1234,2024-08-18,coin,large,349.99,150000,Whale,US,iOS,,2024-06-05
3316,1426,2024-08-18,coin,small,29.99,10000,Minnow,US,Android,,2024-05-15
3317,2646,2024-08-18,coin,large,349.99,150000,Whale,US,iOS,,2024-04-25
3318,3657,2024-08-18,coin,small,29.99,10000,Whale,US,iOS,Control,2024-08-16
3319,4292,2024-08-18,coin,large,349.99,150000,Whale,Other,iOS,Control,2024-08-02
3320,4686,2024-08-18,coin,small,29.99,10000,Minnow,UK,iOS,,2024-05-15
3321,5031,2024-08-18,coin,large,349.99,150000,Whale,US,Android,Control,2024-08-04
3322,5471,2024-08-18,coin,micro,2.99,1000,Minnow,Other,iOS,,2024-06-02
3323,7771,2024-08-18,coin,large,349.99,150000,Whale,US,Android,,2024-05-12
3324,8319,2024-08-18,coin,large,349.99,150000,Whale,Canada,iOS,,2024-06-09
3325,8546,2024-08-18,coin,large,349.99,150000,Dolphin,Australia,iOS,,2024-06-15
3326,8924,2024-08-18,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-05-05
3327,11084,2024-08-18,coin,large,349.99,150000,Dolphin,Other,iOS,,2024-06-22
3328,12123,2024-08-18,coin,medium,79.99,30000,Dolphin,Canada,iOS,,2024-04-12
3329,13662,2024-08-18,coin,large,349.99,150000,Whale,US,iOS,,2024-04-27
3330,14393,2024-08-18,coin,small,29.99,10000,Dolphin,Germany,Android,Control,2024-08-16
3331,15182,2024-08-18,coin,large,349.99,150000,Whale,Australia,iOS,Control,2024-07-20
3332,15412,2024-08-18,coin,small,29.99,10000,Whale,US,Android,,2024-06-24
3333,15457,2024-08-18,coin,small,29.99,10000,Dolphin,Germany,iOS,,2024-06-01
3334,15951,2024-08-18,coin,small,29.99,10000,Whale,Other,iOS,,2024-06-05
3335,18408,2024-08-18,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-10
3336,18542,2024-08-18,coin,large,349.99,150000,Whale,US,iOS,,2024-05-19
3337,20580,2024-08-18,coin,large,349.99,150000,Whale,Other,iOS,Treatment,2024-07-11
3338,21711,2024-08-18,coin,large,349.99,150000,Whale,Germany,Android,Treatment,2024-07-01
3339,21711,2024-08-18,royal_token,value,99.99,2000,Whale,Germany,Android,Treatment,2024-07-01
3340,23598,2024-08-18,coin,large,349.99,150000,Whale,US,iOS,Control,2024-08-15
3341,25211,2024-08-18,coin,medium,79.99,30000,Whale,US,Android,Control,2024-08-18
3342,25872,2024-08-18,coin,large,349.99,150000,Whale,US,Android,,2024-05-30
3343,27245,2024-08-18,coin,large,349.99,150000,Whale,Other,iOS,,2024-05-31
3344,27956,2024-08-18,coin,medium,79.99,30000,Dolphin,Other,iOS,Treatment,2024-07-16
3345,27972,2024-08-18,coin,medium,79.99,30000,Dolphin,US,Android,,2024-05-09
3346,28517,2024-08-18,coin,large,349.99,150000,Whale,Other,Android,,2024-05-17
3347,29460,2024-08-18,coin,large,349.99,150000,Whale,US,iOS,,2024-05-15
3348,29854,2024-08-18,coin,medium,79.99,30000,Whale,Other,Android,,2024-05-07
3349,31771,2024-08-18,coin,large,349.99,150000,Minnow,US,iOS,Control,2024-07-09
3350,33946,2024-08-18,coin,small,29.99,10000,Whale,UK,Android,,2024-05-01
3351,35836,2024-08-18,coin,large,349.99,150000,Whale,Canada,iOS,,2024-05-30
3352,37402,2024-08-18,coin,medium,79.99,30000,Whale,Canada,iOS,Control,2024-07-09
3353,39333,2024-08-18,coin,small,29.99,10000,Dolphin,Other,Android,Treatment,2024-07-26
3354,39494,2024-08-18,coin,medium,79.99,30000,Whale,US,iOS,,2024-06-20
3355,39655,2024-08-18,coin,medium,79.99,30000,Whale,US,iOS,,2024-05-20
3356,40023,2024-08-18,coin,large,349.99,150000,Whale,US,Android,,2024-05-16
3357,40188,2024-08-18,coin,large,349.99,150000,Whale,Other,Android,,2024-06-25
3358,40195,2024-08-18,coin,small,29.99,10000,Whale,UK,iOS,,2024-06-24
3359,40235,2024-08-18,coin,small,29.99,10000,Dolphin,Australia,iOS,,2024-06-14
3360,40321,2024-08-18,coin,medium,79.99,30000,Whale,Other,iOS,Treatment,2024-07-30
3361,40789,2024-08-18,coin,small,29.99,10000,Minnow,Germany,iOS,,2024-06-03
3362,41440,2024-08-18,coin,large,349.99,150000,Whale,US,Android,Treatment,2024-07-23
3363,41686,2024-08-18,coin,large,349.99,150000,Whale,Other,Android,Treatment,2024-08-10
3364,41686,2024-08-18,royal_token,standard,39.99,500,Whale,Other,Android,Treatment,2024-08-10
3365,41853,2024-08-18,coin,medium,79.99,30000,Whale,US,iOS,Control,2024-07-23
3366,42412,2024-08-18,coin,small,29.99,10000,Whale,US,iOS,,2024-04-02
3367,43363,2024-08-18,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-06-09
3368,43600,2024-08-18,coin,large,349.99,150000,Dolphin,Other,Android,Treatment,2024-07-25
3369,45307,2024-08-18,coin,medium,79.99,30000,Whale,Germany,iOS,,2024-06-17
3370,45308,2024-08-18,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-01
3371,47014,2024-08-18,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-11
3372,47271,2024-08-18,coin,small,29.99,10000,Dolphin,US,iOS,,2024-04-01
3373,48619,2024-08-18,coin,large,349.99,150000,Whale,US,iOS,,2024-05-19
3374,49238,2024-08-18,coin,large,349.99,150000,Whale,Australia,iOS,,2024-06-07
3375,3611,2024-08-19,coin,large,349.99,150000,Whale,Germany,iOS,,2024-06-06
3376,4754,2024-08-19,coin,small,29.99,10000,Minnow,US,iOS,,2024-04-30
3377,4994,2024-08-19,coin,large,349.99,150000,Whale,US,iOS,,2024-05-28
3378,5235,2024-08-19,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-08-14
3379,6396,2024-08-19,coin,medium,79.99,30000,Whale,Germany,iOS,Control,2024-07-05
3380,6441,2024-08-19,coin,large,349.99,150000,Whale,US,Android,,2024-04-05
3381,6556,2024-08-19,coin,large,349.99,150000,Whale,US,iOS,Control,2024-08-18
3382,7123,2024-08-19,coin,large,349.99,150000,Minnow,US,Android,,2024-06-04
3383,7153,2024-08-19,coin,small,29.99,10000,Minnow,US,iOS,,2024-06-19
3384,7290,2024-08-19,coin,large,349.99,150000,Whale,US,iOS,,2024-06-01
3385,8619,2024-08-19,coin,medium,79.99,30000,Minnow,US,iOS,Control,2024-08-05
3386,9406,2024-08-19,coin,medium,79.99,30000,Whale,Australia,iOS,,2024-05-28
3387,11774,2024-08-19,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-05-15
3388,13075,2024-08-19,coin,small,29.99,10000,Dolphin,US,Android,,2024-04-28
3389,13776,2024-08-19,coin,large,349.99,150000,Whale,US,Android,Control,2024-07-09
3390,16948,2024-08-19,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-07-16
3391,18106,2024-08-19,coin,large,349.99,150000,Whale,US,Android,,2024-06-23
3392,18183,2024-08-19,coin,large,349.99,150000,Minnow,Germany,Android,,2024-04-27
3393,19276,2024-08-19,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-07-21
3394,19384,2024-08-19,coin,micro,2.99,1000,Minnow,Other,iOS,,2024-06-16
3395,19406,2024-08-19,coin,medium,79.99,30000,Dolphin,Canada,iOS,,2024-05-06
3396,20386,2024-08-19,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-07-16
3397,22036,2024-08-19,coin,medium,79.99,30000,Dolphin,UK,Android,Control,2024-08-15
3398,22417,2024-08-19,coin,large,349.99,150000,Dolphin,UK,iOS,,2024-04-04
3399,22769,2024-08-19,coin,small,29.99,10000,Minnow,UK,iOS,Treatment,2024-07-05
3400,23435,2024-08-19,coin,medium,79.99,30000,Dolphin,UK,Android,,2024-06-07
3401,23598,2024-08-19,coin,large,349.99,150000,Whale,US,iOS,Control,2024-08-15
3402,24535,2024-08-19,coin,small,29.99,10000,Dolphin,US,iOS,,2024-04-03
3403,25096,2024-08-19,coin,large,349.99,150000,Whale,Canada,iOS,,2024-06-05
3404,27782,2024-08-19,coin,medium,79.99,30000,Whale,US,iOS,,2024-04-08
3405,28327,2024-08-19,coin,small,29.99,10000,Minnow,US,Android,,2024-05-23
3406,28916,2024-08-19,coin,medium,79.99,30000,Whale,US,iOS,,2024-06-21
3407,29621,2024-08-19,coin,small,29.99,10000,Dolphin,Canada,iOS,,2024-05-03
3408,33716,2024-08-19,coin,large,349.99,150000,Whale,US,iOS,Control,2024-07-07
3409,35581,2024-08-19,coin,large,349.99,150000,Whale,US,Android,,2024-05-20
3410,36445,2024-08-19,coin,large,349.99,150000,Whale,US,iOS,,2024-05-21
3411,36851,2024-08-19,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-22
3412,37006,2024-08-19,coin,large,349.99,150000,Whale,UK,iOS,Control,2024-08-16
3413,38419,2024-08-19,coin,large,349.99,150000,Whale,US,Android,,2024-04-02
3414,39141,2024-08-19,coin,medium,79.99,30000,Minnow,UK,iOS,Control,2024-07-26
3415,39344,2024-08-19,coin,large,349.99,150000,Whale,US,iOS,,2024-04-25
3416,39494,2024-08-19,coin,large,349.99,150000,Whale,US,iOS,,2024-06-20
3417,39873,2024-08-19,coin,large,349.99,150000,Whale,UK,iOS,,2024-06-24
3418,41115,2024-08-19,coin,large,349.99,150000,Whale,US,iOS,,2024-05-06
3419,43093,2024-08-19,coin,large,349.99,150000,Whale,Germany,iOS,,2024-04-23
3420,43496,2024-08-19,coin,large,349.99,150000,Dolphin,Australia,iOS,,2024-05-23
3421,43532,2024-08-19,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-08-05
3422,43532,2024-08-19,royal_token,starter,9.99,100,Whale,US,iOS,Treatment,2024-08-05
3423,43812,2024-08-19,coin,medium,79.99,30000,Minnow,UK,Android,Control,2024-08-05
3424,46506,2024-08-19,coin,micro,2.99,1000,Minnow,Canada,iOS,Treatment,2024-07-20
3425,47168,2024-08-19,coin,medium,79.99,30000,Whale,Australia,iOS,,2024-06-28
3426,48491,2024-08-19,royal_token,value,99.99,2000,Dolphin,Other,iOS,Treatment,2024-08-11
3427,48594,2024-08-19,coin,large,349.99,150000,Whale,US,Android,,2024-06-27
3428,649,2024-08-20,coin,large,349.99,150000,Whale,US,Android,Control,2024-07-11
3429,1997,2024-08-20,coin,large,349.99,150000,Minnow,US,iOS,,2024-05-21
3430,3517,2024-08-20,coin,large,349.99,150000,Whale,US,iOS,,2024-05-13
3431,3637,2024-08-20,coin,small,29.99,10000,Whale,US,iOS,,2024-06-05
3432,5134,2024-08-20,coin,medium,79.99,30000,Minnow,US,iOS,,2024-05-23
3433,5509,2024-08-20,coin,small,29.99,10000,Dolphin,UK,iOS,,2024-04-21
3434,5552,2024-08-20,coin,large,349.99,150000,Whale,Other,iOS,,2024-06-22
3435,7444,2024-08-20,coin,small,29.99,10000,Dolphin,US,iOS,Control,2024-07-22
3436,7914,2024-08-20,coin,large,349.99,150000,Whale,US,iOS,,2024-04-22
3437,8421,2024-08-20,coin,large,349.99,150000,Whale,US,iOS,Control,2024-08-14
